created_at;full_text
Thu Sep 19 04:23:05 +0000 2024;COSMOPOLITAN with WINTER #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #WINTER #ìœˆí„° #COSMOPOLITAN #PoloRalphLauren https://t.co/fxgGIdWmpW
Sun Sep 29 15:01:17 +0000 2024;aespa ì—ìŠ¤íŒŒ 'Whiplash' ae-KARINA : Whiplash Universe aespa ì—ìŠ¤íŒŒ The 5th Mini Albumã€–Whiplashã€— 2024.10.21 6PM (KST) https://t.co/8IVqBeE9vE https://t.co/vf9C9KK4FO #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #KARINA #ì¹´ë¦¬ë‚˜ #Whiplash #aespaWhiplash https://t.co/htUcdH9UUX
Thu Sep 12 13:58:42 +0000 2024;#Supernova with #SHINee #KEY https://t.co/zPJV12th9F #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #KARINA #ì¹´ë¦¬ë‚˜ #WINTER #ìœˆí„° #aespaSupernova https://t.co/8RrKKzUqTG
Mon Sep 16 11:58:36 +0000 2024;Night out https://t.co/643OVpa9Ou #aespaÂ #Ã¦spaÂ #ì—ìŠ¤íŒŒ #GISELLEÂ #ì§€ì ¤ https://t.co/mqhAexVjP1
Sun Sep 29 15:00:04 +0000 2024;aespa ì—ìŠ¤íŒŒ 'Whiplash' ae-GISELLE : Whiplash Universe aespa ì—ìŠ¤íŒŒ The 5th Mini Albumã€–Whiplashã€— 2024.10.21 6PM (KST) https://t.co/8IVqBeE9vE https://t.co/vf9C9KK4FO #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #GISELLE #ì§€ì ¤ #Whiplash #aespaWhiplash https://t.co/H8zXXGOqFv
Sun Sep 29 23:39:52 +0000 2024;tec1n (Park JinBeom) reposted aespa's THE ae teasers on his ig story. He is a DIGITAL 3D DESIGNER who worked on this teaser and also the Whiplash intro teaser. I hope y'all stop yapping nonsense like u know shiz and discredit the hardwork of real people https://t.co/8Xexhb8HpQ
Sun Sep 29 23:48:53 +0000 2024;imagine the feeling of actual artists who worked for this just to be called AI... and people alr confirm to you that this is 3D design and yet you haven't not deleted this tweet. aespa fan my ass 
Sun Sep 29 23:06:14 +0000 2024;krystal is joining aespa?
Sun Sep 29 23:33:24 +0000 2024;Nvm it was a purple/blue star sticker I had on my phone case
Sun Sep 29 19:35:04 +0000 2024;Top 30 #KPOP Artist with most Monthly Listeners on Spotify #JungKook #BTS #JENNIE #NewJeans #BLACKPINK #FIFTYFIFTY #LESSERAFIM #GIDLE #TWICE #TXT #aespa #Straykids #ENHYPEN #JIMIN #LISA #IVE #REDVELVET #V #SEVENTEEN #ITZY #IU #PSY #ILLIT #BABYMONSTER #ZICO #XG #NAYEON #KISSOFLIFE https://t.co/aqhndNpaAb
Sun Sep 29 22:22:59 +0000 2024;wts lfb aespa ph prices in the photo see the second photo for the terms! five pcs na lang and lalarga na! ð–¥» karina giselle winter ningning pc photocards pob armageddon potd my world drama pink christmas unit hot mess lynk pop blonde
Sun Sep 29 23:30:46 +0000 2024;Come on try harder to stream Mys. No stream no daesang. If AESPA gets the Daesang you are also the one who is more excited
Sun Sep 29 23:50:08 +0000 2024;hope there are edgier bolder styling and makeup style in whiplash era too 221216 aespa you'll always be an icon https://t.co/pcAf6EIUBY
Sun Sep 29 23:34:14 +0000 2024;aespa world tour i WILL be there
Sun Sep 29 23:56:47 +0000 2024;october is for aespa &amp
Sun Sep 29 22:37:03 +0000 2024;okay but WHY does some sm groups can manage a whole world tour outside of asia(!!) like nct dream &amp
Sun Sep 29 22:31:51 +0000 2024;#YouTubeMusic Daily Top Artists Korea (Sep 28 2024) #DAY6 #QWER #NewJeans #IU #aespa #IVE #BIGBANG #GIDLE #Younha #LimYoungwoong Do not re-upload copy or edit https://t.co/1d3iqUTR6I
Sun Sep 29 22:32:06 +0000 2024;#YouTubeMusic Daily Top Songs Korea (Sep 28 2024) #QWER #DAY6 #aespa #NewJeans #fromis_9 #ILLIT #LeeYoungJi #LinkinPark #ECLIPSE #FIFTYFIFTY Do not re-upload copy or edit https://t.co/yMHb0p6rnR
Sun Sep 29 23:04:31 +0000 2024;aespa whiplash concept fucks and it fucks hard
Sun Sep 29 20:17:43 +0000 2024;3/4 of my favs posted comeback related stuff today (skz Japanese comeback announcement aespa s aes Itzy s album trailer) and I m excited but I just don t feel like celebrating all of this bc of all the stuff about Lebanon right now. Believe me I m still here for my favs I 
Sun Sep 29 21:18:38 +0000 2024;i saw a detroit become human edit of aespa and my tl refreshed someoneeee pls send me i cant find it 
Sun Sep 29 20:02:23 +0000 2024;Aespa always has some cool shit coming. If I was in any other idol group I would be pissed every time they release something. Such a cool concept and they execute it well. They don t miss!!!
Sun Sep 29 22:48:09 +0000 2024;all aespa whiplash member turnaround https://t.co/feEQVjjFdi
Sun Sep 29 19:41:21 +0000 2024;im so fucking scared of aespa ticketing the venue is so tiny dear lord
Sun Sep 29 20:31:30 +0000 2024;I SERIOUSLY LOVE AESPA GOSH THEIR CONCEPT AND COMEBACKSSS
Sun Sep 29 20:06:11 +0000 2024;THE FACT THAT ALL OF MY ULTS ARE ACTIVE RN IS FUCKING CRAZY onepact tbz kiof aespa comebacks overlapping and cravity just had their fancon and are on rtk rn feeling very blessed rn
Sun Sep 29 20:21:00 +0000 2024;i love aespa
Sun Sep 29 21:26:12 +0000 2024;I would literally faint if i was able to stand on that stage with THE taemin
Sun Sep 29 22:36:12 +0000 2024;this pic bambi coded
Sun Sep 29 20:41:45 +0000 2024;AESPA THE TRENDSETTER THAT YOU ARE
Sun Sep 29 20:16:34 +0000 2024;i hate the lack of aespa stuff on my feed how do i get on aetwt help
Sun Sep 29 19:26:09 +0000 2024;neef a bae to see aespa with
Wed Sep 25 13:56:43 +0000 2024;start collect merch aespa yay/yay?
Sun Sep 29 22:37:10 +0000 2024;ji ! min ! jeong ! cross ! #aespa_SYNK_PARALLELLINE_inBKK https://t.co/JzVXrHvdbv
Sun Sep 29 23:14:47 +0000 2024;Jiminieful https://t.co/aQYFOzM4Eh
Sun Sep 29 22:16:07 +0000 2024;woman s world - katy perry feat. aespa
Sun Sep 29 20:47:14 +0000 2024;i m into aespa this days idk what to watch about them any recommendations?? i stan them since 2021 but i haven t watched their videos since a year ago
Sun Sep 29 22:34:35 +0000 2024;turn this shit off
Fri Sep 20 06:54:01 +0000 2024;KARINA at #PradaSS25 #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #KARINA #ì¹´ë¦¬ë‚˜ #Prada #í”„ë¼ë‹¤ @prada https://t.co/ruwFGNdt1w
Wed Sep 04 00:15:16 +0000 2024;foto bareng karina aespa https://t.co/h7Nk3xCCf3
Sun Sep 29 15:45:16 +0000 2024;-star akhirnya ae aespa comeback ga nganggur lagi https://t.co/3CNYaXWP7b
Sun Sep 29 17:07:00 +0000 2024;ã€240929ã€‘BKK Preview #aespa #giselle #ì§€ì ¤ #ì—ìŠ¤íŒŒ https://t.co/0SvRKFbBMK
Sun Sep 29 17:26:00 +0000 2024;240929ðŸ‡¹ðŸ‡­BANGKOK #aespa #ì—ìŠ¤íŒŒ #KARINA #ì¹´ë¦¬ë‚˜ #ã‚«ãƒªãƒŠ https://t.co/r371KJMRD0
Sun Sep 29 17:22:24 +0000 2024;240929ðŸ‡¹ðŸ‡­BANGKOK #aespa #ì—ìŠ¤íŒŒ #WINTER #ìœˆí„° #ã‚¦ã‚£ãƒ³ã‚¿ãƒ¼ https://t.co/PIyyflTdAs
Sun Sep 29 16:11:42 +0000 2024;hi! mintaa rep0sttnya yah! el ada layout ready serba-serbi winter aespa detail tertera di pict dm aja kalau mau take! makacii #zonauang #zonaba https://t.co/2nLhEImMIU
Sun Sep 29 16:03:30 +0000 2024;Bahama ~ ï¸ #aespa_SYNK_PARALLELLINE_inBKK #KARINA https://t.co/Q5owuUW6LD
Sun Sep 29 16:39:36 +0000 2024;oalahh pantes krystal stan indo + fans member aespa itu lg wkwk jelasÂ² itu giselle's birth mole lol https://t.co/nPB2U8cv9d
Sun Sep 29 15:45:15 +0000 2024;kalian keren sudah berjalan sejauh ini so proud RETURN OF THE Ã† #aespa #aespaWhiplash #ì—ìŠ¤íŒŒ https://t.co/4r9XSrrclB
Sun Sep 29 20:22:13 +0000 2024;Wah resmi sih kalo gini Winter jadi bias gw di Aespa #aespa #juventus https://t.co/0T1Wva1uvE
Sun Sep 08 12:57:51 +0000 2024;@aespaintl @aespa_official AESPA DAESANG ON TMA #2024TMA #aespa @aespa_official
Sun Sep 08 12:58:08 +0000 2024;@aespachart AESPA DAESANG ON TMA #2024TMA #aespa @aespa_official
Sun Sep 29 16:26:15 +0000 2024;aespa kinda gaga of kpop #idk https://t.co/k1BhrU4LGF
Sun Sep 29 16:02:59 +0000 2024;nih dia aja notice gimana detailnya ae-Giselle yg sekarang WELCOME BACK AE-GISELLE !!! #aespa #Giselle #ì§€ì ¤ #ã‚¸ã‚¼ãƒ« RETURN OF THE Ã† #aespa #aespaWhiplash #ì—ìŠ¤íŒŒ https://t.co/cUfXDQ2jqa
Sun Sep 29 16:41:06 +0000 2024;Fans krystal tapi fans member aespa yg lain wkwkw eh dia ngamuk ae giselle dikata mirip idol nya kalo ke giselle gencerr bgttt emang
Sun Sep 29 16:31:38 +0000 2024;brandingnya aespa emang the best sihhhh. paling berhasil.
Sun Sep 29 18:09:32 +0000 2024;Bangkokkkkkk #aespa_SYNK_PARALLELLINE_inBKK https://t.co/rnrFXLpuzr
Sun Sep 29 17:27:49 +0000 2024;240929ðŸ‡¹ðŸ‡­BANGKOK #aespa #ì—ìŠ¤íŒŒ #KARINA #ì¹´ë¦¬ë‚˜ #ã‚«ãƒªãƒŠ https://t.co/qwVRvVl4Y8
Sun Sep 08 12:57:39 +0000 2024;@aespaintl @aespa_official AESPA DAESANG ON TMA #2024TMA #aespa @aespa_official
Sun Sep 08 12:58:00 +0000 2024;@aespachart AESPA DAESANG ON TMA #2024TMA #aespa @aespa_official
Sun Sep 29 22:35:54 +0000 2024;keren ae aespa glow up jadi penasaran sama cb nyaa
Sun Sep 29 16:04:37 +0000 2024;Tolonggg ga kuat jiminjeong di depan mata kaya gini woiii #aespaLIVETOUR2024_inBKK #aespa_SYNK_PARALLELLINE_inBKK #aespa https://t.co/KKBL64toFY
Sun Sep 29 16:10:04 +0000 2024;Ini bocil atu memang perpaduan yoona+yuri kata ku semangat ya buat manager aespa takutnya kayak manager yuri udh ditahap pasrah 
Sun Sep 29 16:27:22 +0000 2024;Kok gua ngerasa fotonya aespa hidungnya pada baru ya
Sun Sep 29 22:38:10 +0000 2024;kpop tuh cukup dikasih aespa kiof sama rapmon udah kelar sisanya disband aja
Sun Sep 29 21:14:22 +0000 2024;ini jugaa anjir qrt nya aespa ya aespa.
Sun Sep 29 16:15:21 +0000 2024;Aespa tuh grup kpop dengan konsep serta identity paling wow dan memorable dah kata w. Kyk tiap liat besi2 chromatic futuristic top of mind-nya tuh ya langsung aespa.
Sun Sep 29 15:51:15 +0000 2024;aespa balik ke fitrahnya ok i m
Sun Sep 29 20:08:43 +0000 2024;sepertinya pahlawan muncul di saat yang tepat hari ini HAHAHAHAHAH
Sun Sep 29 22:56:24 +0000 2024;KEREN BANGET ANJGGG AESPA GOKILLL https://t.co/JtspjdHwUb
Sun Sep 29 16:51:23 +0000 2024;aduh perasaan gaada yg nyakitin tp knp galau bgt yak
Sun Sep 29 22:58:26 +0000 2024;Gue demen banget sama konsepnya aespa inilah saatnya comeback ngedit juga udah lama bgt ampe pinterest gue berdebu
Sun Sep 29 19:30:45 +0000 2024;Mw jd member aespa siapa aja pls jd karina winter giselle atau ningning gpp bebas
Sun Sep 29 16:54:35 +0000 2024;lah laptop gue ketinggalan di rumah kocak
Sun Sep 29 16:57:22 +0000 2024;siapa anak teknik yg bakal ngasih bunga ke gue nanti
Sun Sep 29 21:06:53 +0000 2024;aespa sekarang di cintai netizen banget Senang rasanya tiap berita aespa apalagi yg terbaru ini poto teaser whiplash yg the ae komen nya bayak yg muji aespa Besi banget ae aespa kerja keras banget si ungu glow up Parah si jijel ae nya hot banget Hati mungil ku terharu
Sun Sep 29 16:31:17 +0000 2024;aespa bau besi
Sun Sep 29 16:29:15 +0000 2024;240929ðŸ‡¹ðŸ‡­BANGKOK #aespa #ì—ìŠ¤íŒŒ #KARINA #ì¹´ë¦¬ë‚˜ #ã‚«ãƒªãƒŠ https://t.co/Jx2D0bmWCv
Sun Sep 29 19:56:02 +0000 2024;buset aespa skin baru
Sun Sep 29 16:01:17 +0000 2024;Seketika tl isinya aespa semua wellcome back ae-aespa. Bener bener aespa doang yg comback di pantengin karena seru bgt walaupun ga ngefans
Sun Sep 29 16:39:29 +0000 2024;ae nya aespa yg dulu tuh hak ciptanya beneran di lee sooman kah?? Kok kyknya sampe kapanpun gabakal muncul lagii 
Sun Sep 29 16:50:10 +0000 2024;POKOKNYA GISELLE MIRIP BAPAK DAN IBU NYA TITIK. WELCOME BACK AE-GISELLE !!! #aespa #Giselle #ì§€ì ¤ #ã‚¸ã‚¼ãƒ« RETURN OF THE Ã† #aespa #aespaWhiplash #ì—ìŠ¤
Sun Sep 29 15:55:09 +0000 2024;Yang bener aja lo esem aespa nih konsepnya terlalu bergebrak https://t.co/4Vjxg5CdCk
Sun Sep 29 15:54:14 +0000 2024;anjayyy akhirnya para ae aespa muncul lagi dengan baju baru rill kita balik ke kwangya MY https://t.co/z9miW6cxb7
Sun Sep 29 16:13:13 +0000 2024;kenapa ya aespa tu konsepnya keren-keren banget kek... CAKEP BANGET WOI â€ï¸
Sun Sep 29 19:16:14 +0000 2024;yaelah ditinggal tidur malah krystal debut aespa
Sun Sep 29 15:53:13 +0000 2024;gilaaaa aespa menyala betul ï¸â€ï¸â€ï¸â€
Sun Sep 29 15:15:22 +0000 2024;jadi kapan next episode mini series aespa? udah setaun lebih ga ada kelanjutan
Sun Sep 29 16:42:22 +0000 2024;Kepada tim kreatif aespa kita semua memohon ampun GOKIL KONSEPNYA BAGUS BANGET GILAAAAA menyalaaaa aespaku ï¸
Sun Sep 29 16:06:18 +0000 2024;Sumpahh deh ae nya aespa diupgrade begituui teruss ada vibe antara real dan unrealnya tuh merinding bgt dah
Sun Sep 29 15:40:14 +0000 2024;Ini teaser baru aespa yang whiplash beneran besi banget kayaknya gue udh gak kaget deh kalo misal nanti nih ada announcement aespa the new brand ambasador of depot baja ringan. love kamu semua cewe cewe besiku
Sun Sep 29 16:07:21 +0000 2024;CAPEK BANGET INI BANYAK YANG KAMBEK WOILAH SEVENTEEN AESPA ITZY ILLIT KIOF SIAPA LAGI TERUS SIAPA LAGIII
Sun Sep 29 16:18:00 +0000 2024;sudah keren begini kalo tidak ngerap apa gunanya sorry ini ae giselle gue saltyin dulu WELCOME BACK AE-GISELLE !!! #aespa #Giselle #ì§€ì ¤ #ã‚¸ã‚¼ãƒ« RETURN OF THE Ã† #aespa #aespaWhiplash #ì—ìŠ¤
Sun Sep 29 16:28:04 +0000 2024;beneran deh aespa tuh konsepnya out of the box.
Sun Sep 29 16:03:21 +0000 2024;jan jan whiplash aespa ntar mvnya para ae-nya
Sun Sep 29 15:49:51 +0000 2024;konsepnya aespa GILAAAA
Sun Sep 29 22:36:39 +0000 2024;aespa keren bgt yakk ï¸â€
Sun Sep 29 16:49:57 +0000 2024;240929ðŸ‡¹ðŸ‡­BANGKOK #aespa #ì—ìŠ¤íŒŒ #KARINA #ì¹´ë¦¬ë‚˜ #ã‚«ãƒªãƒŠ https://t.co/xPk1DIbRj6
Sun Sep 29 23:45:13 +0000 2024;AESPA TU KONSEPNYA SELALU KEREN BGT.. AK GBS KOMEN APA LGI DEH. https://t.co/1QWxV9Jskp
Sun Sep 29 16:11:33 +0000 2024;MENYALA BANGET AESPA TUH KONSEPNYA MAHAL 
Sun Sep 29 16:10:42 +0000 2024;BJIRRRR AE AESPA NYA UPGRADE BANGET BJIR 
Sun Sep 29 16:17:22 +0000 2024;aespa konsep nya ga ketebak bjier keren bgt
Sun Sep 29 16:37:17 +0000 2024;WAH GILAK AESPA KONSEPNYA MAKIN GILAAAKKKKK
Thu Sep 19 08:09:23 +0000 2024;Ingfo yg open po lip balm nct ama aespa dongss
Sun Sep 29 15:58:47 +0000 2024;aespa &amp
Sun Sep 29 15:49:21 +0000 2024;ada gila gila nya gw liat @aespa_official https://t.co/TQlOnVVngg
Sun Sep 29 16:05:44 +0000 2024;aku bukan fans aespa hanya casual listener tapi suka ikutin cb mereka dan selalu amaze tiap liat konsepnya GG adik adik 
Sun Oct 27 11:59:12 +0000 2024;Can't touch that https://t.co/zC6ErqFbzw #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #NINGNING #ë‹ë‹ #Whiplash #aespaWhiplash https://t.co/kmLgbHPxi0
Wed Oct 30 09:59:14 +0000 2024;One look give 'em ð‘¾ð’‰ð’Šð’‘ð’ð’‚ð’”ð’‰ with #LEEJUNGHA https://t.co/Os18tXCUL0 #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #GISELLE #ì§€ì ¤ #Whiplash #aespaWhiplash #ì´ì •í•˜ https://t.co/WLfJTQGq3U
Tue Oct 29 15:06:38 +0000 2024;birthday girl's mini vlog https://t.co/i4QlOAldyx #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #GISELLE #ì§€ì ¤ #HappyGISELLEDay https://t.co/gFhQrtvl8e
Wed Oct 30 18:19:26 +0000 2024;On this week in 2020 aespa was revealed https://t.co/sq8xn1dTTH
Wed Oct 30 23:50:52 +0000 2024;aespa is nominated for Top 10 (Bonsang) at 2024 MelOn Music Awards. https://t.co/jXmw1PNgNU
Wed Oct 30 05:17:54 +0000 2024;Thank you @Spotify ï¸ https://t.co/30b6foEmAi #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash @SpotifyKR @SpotifyKpop https://t.co/RIbvX5epqz
Wed Oct 30 22:52:32 +0000 2024;Billboard Japan Artist 100 week of October 30th 2024 13. #ILLIT 15. #aespa 24. #SEVENTEEN 27. #NewJeans 32. #XG 34. #MISAMO 45. #LE_SSERAFIM 51. #CHANMINA 55. #JENNIE 56. #JIN 57. #KARINA 60. #StrayKids 61. #andTEAM 63. #Jimin 74. #JO1 77. #JungKook 85. #TREASURE 87. #INI https://t.co/5zGgSeRrIk
Mon Oct 28 08:58:47 +0000 2024;aespa in LA with @YouTubeMusic Create a Short with aespa's 'Whiplash' now on #YouTubeShorts ! https://t.co/heR78JRBQz ï¸ https://t.co/1185nnrdtU #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash https://t.co/yoW0uJQtth
Fri Oct 25 09:58:27 +0000 2024;Let's Go Whip-Whiplash ï¸ with #SION https://t.co/3e1y1zR4iw #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #WINTER #ìœˆí„° #Whiplash #aespaWhiplash #ì‹œì˜¨ #NCTWISH https://t.co/yj90sUg4L8
Thu Oct 24 11:58:37 +0000 2024;Fancy NING 0.5 ver. https://t.co/rEWCQh8RR7 #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #NINGNING #ë‹ë‹ #Whiplash #aespaWhiplash https://t.co/Z2vK2hd11d
Fri Oct 25 12:07:17 +0000 2024;One look give 'em Whiplash ï¸ https://t.co/m4N5imc7kH #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #WINTER #ìœˆí„° #Whiplash #aespaWhiplash https://t.co/OGQHe3mjnk
Thu Oct 24 07:58:53 +0000 2024;áµ‚Ê°â±áµ– áµ‚Ê°â±áµ– https://t.co/LlQPefPjUM #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash https://t.co/eCc9J4HwiG
Thu Oct 24 12:28:31 +0000 2024;Whipï¸Whiplashï¸ŽËšï½¡â‹† https://t.co/7LOTa1Jr7F #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash https://t.co/bgD13RqCIY
Fri Oct 25 11:01:00 +0000 2024;[Replay] aespa ì—ìŠ¤íŒŒ 'Whiplash' Countdown Live https://t.co/Ts1aHqkeWi #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash https://t.co/S7vJFZUMIb
Thu Oct 24 13:00:25 +0000 2024;2025 aespa SEASON S GREETINGS BEHIND https://t.co/LFLmCZ59HV #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #SEASONS_GREETINGS https://t.co/hkmzYhY1ve
Thu Oct 24 04:59:43 +0000 2024;Recap #ð—ªð—µð—¶ð—½ð—¹ð—®ð˜€ð—µ_ð—ºð—¼ð—¼ð—± https://t.co/FjtLUv3y9d #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash #Whiplash_mood https://t.co/QYoLl8qZkD
Sat Oct 26 02:58:23 +0000 2024; yeah!! à½à½²à½‹à¾€ https://t.co/1Ezg8B2RT6 #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #WINTER #ìœˆí„° #NINGNING #ë‹ë‹ #Whiplash #aespaWhiplash https://t.co/aaYRXl6a2h
Thu Oct 24 05:00:23 +0000 2024;Whiplashcore -by MY ï¸Ž https://t.co/MMlgg92agO #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash #Whiplash_mood https://t.co/DTz3B9v90l
Fri Oct 25 10:50:00 +0000 2024; ã€–Whiplashã€— Official Listening Party #3 will be live on @STATIONHEAD in 10 minutes! See you there! ON AIR: 10.25 8PM KST I 7AM ET (with exclusive voice messages from aespa) https://t.co/VvEDpX06Xt #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash https://t.co/dIYTAFOiFY
Thu Oct 24 10:44:42 +0000 2024;aespa in Seoul with @YouTubeMusic Create a Short with aespa's 'Whiplash' now on #YouTubeShorts ! ï¸ https://t.co/AkSLGp8gmZ ï¸ https://t.co/1185nnqFEm #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash https://t.co/kPVd3WS6eA
Wed Oct 30 05:19:58 +0000 2024;aespa on the cover of @Anghami K-Pop Girl Power playlist! Listen to 'Whiplash' now! https://t.co/Ow3YCSDZCf https://t.co/GV7038wKc7 #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash @AnghamiKSA https://t.co/h3r8YByapK
Wed Oct 30 22:51:34 +0000 2024;Billboard Japan Hot 100 week of October 30th 2024 5. #ROSÃ‰ #BrunoMarsh APT. 13. #aespa Whiplash ðŸ†• 14. #MISAMO NEW LOOK 28. #XG IYKYK 40. #ILLIT Cherish (My Love) ðŸ†• 42. #LE_SSERAFIM CRAZY 48. #SEVENTEEN LOVE MONEY FAME (feat. DJ Khaled) 53. #ILLIT Magnetic 55. #JENNIE https://t.co/yX3nwqziIO
Mon Oct 28 05:59:22 +0000 2024;Find aespa on the cover of @Spotify New Dance Pop playlist and listen to 'Whiplash' now! https://t.co/sKoXKeCEFg https://t.co/30b6foDOKK #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash @SpotifyKR @SpotifyKpop https://t.co/LvdjFF6bjR
Wed Oct 30 01:15:19 +0000 2024;Get your copy of 'Whiplash - The 5th Mini Album (Exclusive Signed Ver.)' of each member ONLY available on aespa official store now! â¬‡ï¸ For U.S. customers only https://t.co/JbKETkAJ5h #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash https://t.co/og3CPsFRWU
Wed Oct 30 23:29:53 +0000 2024;Whiplash by #aespa reach a Newpeak of #3 +2 on Vibe Daily Chart https://t.co/sF4Wr0zdxW
Wed Oct 30 22:44:00 +0000 2024; Whiplash by #aespa debuts at #13 on this week's Billboard Japan Hot 100. This is their 10th song to debut on the chart. https://t.co/5ZsoDnCJsH
Wed Oct 30 17:50:50 +0000 2024;We are discussing TikTok. Sunghoon has more posts and more likes than the most popular TikTok in aespa. https://t.co/raRbdBcW4m
Thu Oct 24 11:16:15 +0000 2024;#ì— ì¹´ìš´íŠ¸ë‹¤ìš´ aespa - Whiplash https://t.co/67DdSmTzQo #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash
Tue Oct 22 12:28:31 +0000 2024;have been obsessed with this top https://t.co/TdyXii8cEs #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #KARINA #ì¹´ë¦¬ë‚˜ #WINTER #ìœˆí„° #Whiplash #aespaWhiplash https://t.co/QINmH5FUsG
Mon Oct 21 10:29:27 +0000 2024;Ë—ËË‹ ËšBeat drop with a big flash ËšËŽËŠË— https://t.co/AeAtNzomph #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash https://t.co/N3LneGZnFq
